customer_id,company_code,anciennete_jour,age,flag_cible,segment,sexe,OPTIN_EMAIL,OPTIN_SMS,ca,marge,nb_tickets,recence_jours,ca_12mois,Emails_envoyes,Emails_ouverts,flag_actif,emails_recus_mois,flag_ouvreur
035810000447,Jules,105,67,0,SMS,Femme,,1,,,,94,0,0,0,0,0,0
003820002355,Jules,105,41,1,SMS,Homme,1,1,,,,105,45.99,0,0,0,0,0
036710002132,Jules,106,17,1,SMS,Homme,0,1,,,,106,130,0,0,0,0,0
022920018728,Jules,107,21,1,SMS,Homme,0,1,,,,107,140,0,0,0,0,0
040910022532,Jules,107,31,0,SMS,Homme,0,1,,,,107,52.47,0,0,0,0,0
034810011511,Jules,108,,0,SMS,Femme,0,1,,,,108,44.98,0,0,0,0,0
003920013870,Jules,108,33,1,SMS,Femme,0,1,,,,108,16,0,0,0,0,0
005220012125,Jules,108,24,1,SMS,Femme,0,1,,,,108,35,0,0,0,0,0
037820002258,Jules,109,48,0,SMS,Femme,0,1,,,,109,45,0,0,0,0,0
041120009202,Jules,109,38,1,SMS,Homme,0,1,,,,109,29.98,0,0,0,0,0
023320005702,Jules,109,21,1,SMS,Homme,,1,,,,109,9.99,0,0,0,0,0
007310011515,Jules,109,47,1,SMS,Femme,0,1,,,,109,46,0,0,0,0,0
072110003163,Jules,109,66,1,SMS,Homme,,1,,,,109,65.98,0,0,0,0,0
007420003346,Jules,109,42,0,SMS,Homme,0,1,,,,109,55,0,0,0,0,0
046810011299,Jules,110,65,1,SMS,Homme,0,1,,,,110,39.98,0,0,0,0,0
031310020238,Jules,111,16,1,SMS,Homme,,1,,,,111,20,0,0,0,0,0
025690000012,Jules,111,71,1,SMS,Homme,0,1,,,,111,54.98,0,0,0,0,0
022410019658,Jules,112,21,0,SMS,Homme,,1,,,,112,70,0,0,0,0,0
060010925215,Jules,112,46,1,SMS,Femme,1,1,,,,112,62.97,0,0,0,0,0
033610018186,Jules,112,31,1,SMS,Homme,0,1,,,,112,54.98,0,0,0,0,0
049920002793,Jules,112,33,1,SMS,Homme,0,1,,,,112,32.95,0,0,0,0,0
040920017288,Jules,113,47,1,SMS,Homme,,1,,,,113,57.98,0,0,0,0,0
024210014868,Jules,113,25,1,SMS,Homme,,1,,,,113,49.99,0,0,0,0,0
018110011387,Jules,113,18,0,SMS,Homme,0,1,,,,113,89.96,0,0,0,0,0
019010019946,Jules,114,53,1,SMS,Femme,,1,,,,114,29.98,0,0,0,0,0
017510022382,Jules,114,33,0,SMS,Homme,,1,,,,114,75.98,0,0,0,0,0
011020006763,Jules,114,45,0,SMS,Homme,,1,,,,114,59.98,0,0,0,0,0
013710013610,Jules,115,25,1,SMS,Homme,0,1,,,,115,44.98,0,0,0,0,0
024120019610,Jules,115,67,1,SMS,Homme,0,1,,,,115,85.97,0,0,0,0,0
036110004165,Jules,115,48,1,SMS,Homme,0,1,,,,115,43.48,0,0,0,0,0
012310027145,Jules,116,53,1,SMS,Homme,0,1,,,,101,39.99,0,0,0,0,0
024210014829,Jules,117,23,0,SMS,Homme,1,1,,,,117,14.98,0,0,0,0,0
027020003386,Jules,120,43,0,SMS,Homme,1,1,,,,120,0,0,0,0,0,0
072710018207,Jules,121,60,0,SMS,Homme,1,1,,,,121,251.96,0,0,0,0,0
034620024099,Jules,121,17,0,SMS,Homme,1,1,,,,121,80,0,0,0,0,0
047610016552,Jules,122,28,0,SMS,Homme,0,1,,,,122,12.99,0,0,0,0,0
041710007681,Jules,122,41,1,SMS,Homme,0,1,,,,122,100,0,0,0,0,0
039310021453,Jules,122,,0,SMS,Homme,0,1,,,,122,15.99,0,0,0,0,0
023810027823,Jules,124,25,1,SMS,Homme,0,1,,,,124,45,0,0,0,0,0
049810002547,Jules,124,83,1,SMS,Homme,,1,,,,124,19.99,0,0,0,0,0
041110034204,Jules,125,28,1,SMS,Homme,0,1,,,,125,99.99,0,0,0,0,0
043710009016,Jules,125,67,1,SMS,Femme,,1,,,,125,29.99,0,0,0,0,0
021910017672,Jules,126,38,1,SMS,Homme,,1,,,,126,25.99,0,0,0,0,0
021510018234,Jules,127,27,0,SMS,Homme,,1,,,,127,60,0,0,0,0,0
032720003924,Jules,128,19,0,SMS,Homme,0,1,,,,128,52,0,0,0,0,0
043010010573,Jules,128,57,0,SMS,Homme,0,1,,,,128,60,0,0,0,0,0
015710034285,Jules,128,47,1,SMS,Femme,,1,,,,128,48.97,0,0,0,0,0
021910017662,Jules,128,52,0,SMS,Homme,0,1,,,,128,94.97,0,0,0,0,0
049720000555,Jules,128,46,1,SMS,Homme,,1,,,,128,80.97,0,0,0,0,0
034310008854,Jules,98,51,1,SMS,Homme,,1,,,,98,112.56,0,0,0,0,0
006610014921,Jules,98,35,1,SMS,Homme,1,1,,,,98,10,0,0,0,0,0
023911804615,Jules,98,37,1,SMS,Homme,,1,,,,98,50,0,0,0,0,0
019810036584,Jules,99,19,1,SMS,Homme,,1,,,,99,69.98,0,0,0,0,0
032511808470,Jules,100,16,1,SMS,Homme,1,1,,,,100,46.2,0,0,0,0,0
027410019019,Jules,100,44,0,SMS,Homme,1,1,,,,100,11.99,0,0,0,0,0
025410025457,Jules,100,42,1,SMS,Homme,,1,,,,100,87.98,0,0,0,0,0
041420002171,Jules,100,42,1,SMS,Homme,,1,,,,100,103.56,0,0,0,0,0
025920005340,Jules,100,58,0,SMS,Homme,,1,,,,100,25.18,0,0,0,0,0
039010015504,Jules,101,37,1,SMS,Homme,1,1,,,,101,48.18,0,0,0,0,0
013710013712,Jules,102,41,1,SMS,Homme,,1,,,,102,119,0,0,0,0,0
034420015257,Jules,102,20,0,SMS,Homme,1,1,,,,102,62.99,0,0,0,0,0
023410027263,Jules,103,35,1,SMS,Homme,1,1,,,,103,60,0,0,0,0,0
025510019017,Jules,103,29,1,SMS,Femme,0,1,,,,103,68.97,0,0,0,0,0
041710007874,Jules,105,33,1,SMS,Homme,,1,,,,105,45.98,0,0,0,0,0
049210007039,Jules,105,22,1,SMS,Homme,,1,,,,105,39.99,0,0,0,0,0
012030005953,Jules,105,25,0,SMS,Femme,,1,,,,105,19.99,0,0,0,0,0
044910011703,Jules,105,16,1,SMS,Homme,1,1,,,,105,63,0,0,0,0,0
033310015154,Jules,106,35,0,SMS,Homme,,1,,,,106,72.47,0,0,0,0,0
019120004209,Jules,106,34,0,SMS,Femme,0,1,,,,106,25.99,0,0,0,0,0
000510010586,Jules,106,43,1,SMS,Homme,,1,,,,106,60.98,0,0,0,0,0
046110002141,Jules,107,32,0,SMS,Homme,0,1,,,,107,10,0,0,0,0,0
025610012686,Jules,107,52,1,SMS,Homme,0,1,,,,107,59.98,0,0,0,0,0
012310027278,Jules,107,12,1,SMS,Homme,0,1,,,,107,19.99,0,0,0,0,0
010710031069,Jules,107,21,1,SMS,Femme,0,1,,,,107,30,0,0,0,0,0
025010022280,Jules,107,34,1,SMS,Homme,0,1,,,,107,114.96,0,0,0,0,0
032910013665,Jules,108,38,0,SMS,Homme,0,1,,,,108,29.99,0,0,0,0,0
010790000711,Jules,109,26,1,SMS,Homme,0,1,,,,,,0,0,0,0,0
021110023387,Jules,109,27,1,SMS,Homme,0,1,,,,109,43,0,0,0,0,0
039920001292,Jules,109,,1,SMS,Femme,0,1,,,,109,54.98,0,0,0,0,0
010710031009,Jules,109,22,1,SMS,Homme,,1,,,,109,248.96,0,0,0,0,0
039510006768,Jules,110,83,1,SMS,Homme,,1,,,,110,49.99,0,0,0,0,0
040010012577,Jules,110,19,0,SMS,Femme,,1,,,,110,10,0,0,0,0,0
072410002576,Jules,110,26,1,SMS,Homme,,1,,,,110,29.98,0,0,0,0,0
024110023462,Jules,110,45,0,SMS,Homme,0,1,,,,110,30,0,0,0,0,0
006610014848,Jules,110,38,0,SMS,Homme,0,1,,,,110,29.99,0,0,0,0,0
049810002697,Jules,110,55,1,SMS,Homme,,1,,,,110,55.98,0,0,0,0,0
045510002345,Jules,111,,1,SMS,Femme,,1,,,,111,29.99,0,0,0,0,0
040610012022,Jules,111,53,1,SMS,Femme,,1,,,,111,149.99,0,0,0,0,0
019920004862,Jules,111,32,1,SMS,Femme,,1,,,,111,42,0,0,0,0,0
014220000880,Jules,111,51,0,SMS,Femme,0,1,,,,111,0,0,0,0,0,0
045010011756,Jules,112,46,1,SMS,Femme,0,1,,,,112,29.99,0,0,0,0,0
016010021837,Jules,112,53,1,SMS,Homme,1,1,,,,112,0,0,0,0,0,0
072310001526,Jules,112,70,1,SMS,Homme,,1,,,,112,85.97,0,0,0,0,0
005120007092,Jules,113,39,1,SMS,Femme,,1,,,,113,178,0,0,0,0,0
007410032859,Jules,113,57,1,SMS,Homme,1,1,,,,113,40,0,0,0,0,0
001310030088,Jules,113,50,1,SMS,Femme,,1,,,,113,128,0,0,0,0,0
036220002150,Jules,113,19,1,SMS,Homme,1,1,,,,113,80,0,0,0,0,0
040910022409,Jules,113,18,1,SMS,Homme,,1,,,,113,65.98,0,0,0,0,0
018510017106,Jules,114,31,0,SMS,Homme,1,1,57.98,33.5,1,114,55.99,0,0,1,0,0
049410004166,Jules,114,26,0,SMS,Homme,,1,,,,114,114.97,0,0,0,0,0
047110007159,Jules,114,27,1,SMS,Femme,0,1,,,,114,25.99,0,0,0,0,0
018210016385,Jules,114,47,1,SMS,Homme,,1,,,,114,29.99,0,0,0,0,0
024320005934,Jules,114,48,1,SMS,Homme,0,1,,,,114,39.99,0,0,0,0,0
046320015299,Jules,114,44,1,SMS,Femme,0,1,,,,114,49.99,0,0,0,0,0
028120003774,Jules,116,24,1,SMS,Homme,0,1,,,,116,44.98,0,0,0,0,0
048210013767,Jules,116,33,1,SMS,Homme,0,1,,,,116,54.98,0,0,0,0,0
028820010351,Jules,117,40,1,SMS,Femme,1,1,,,,117,69.99,0,0,0,0,0
041110034344,Jules,118,24,0,SMS,Homme,0,1,,,,118,58.98,0,0,0,0,0
004510014122,Jules,119,37,1,SMS,Homme,1,1,,,,119,20,0,0,0,0,0
060010911118,Jules,120,54,0,SMS,Femme,1,1,,,,120,89.96,0,0,0,0,0
027010035211,Jules,121,58,1,SMS,Femme,0,1,,,,121,29.98,0,0,0,0,0
060010906737,Jules,124,58,1,SMS,Femme,1,1,,,,124,33.94,0,0,0,0,0
029510039287,Jules,125,67,1,SMS,Homme,0,1,,,,125,8,0,0,0,0,0
038810025470,Jules,126,28,1,SMS,Homme,,1,,,,126,99.5,0,0,0,0,0
046810011169,Jules,128,24,1,SMS,Homme,,1,,,,128,114.97,0,0,0,0,0
041120008990,Jules,128,21,1,SMS,Femme,0,1,,,,120,59.98,0,0,0,0,0
038020002657,Jules,128,53,1,SMS,Femme,0,1,,,,128,59.98,0,0,0,0,0
031920017441,Jules,98,23,0,SMS,Homme,1,1,,,,98,58.98,0,0,0,0,0
072410002681,Jules,98,42,0,SMS,Homme,,1,,,,98,65.97,0,0,0,0,0
018510017207,Jules,98,29,0,SMS,Femme,0,1,,,,98,19.99,0,0,0,0,0
000410029801,Jules,99,26,1,SMS,Homme,0,1,,,,99,209.97,0,0,0,0,0
040620001040,Jules,100,58,1,SMS,Homme,,1,,,,100,57.58,0,0,0,0,0
003910018816,Jules,100,29,1,SMS,Homme,,1,,,,100,49.99,0,0,0,0,0
039710024147,Jules,100,37,1,SMS,Femme,1,1,,,,100,0,0,0,0,0,0
002620009666,Jules,100,36,1,SMS,Homme,,1,,,,100,59.98,0,0,0,0,0
044210009530,Jules,101,49,1,SMS,Femme,,1,,,,101,19.99,0,0,0,0,0
031210007185,Jules,101,19,1,SMS,Homme,,1,,,,101,29.98,0,0,0,0,0
047110007289,Jules,101,51,1,SMS,Homme,1,1,,,,101,39.98,0,0,0,0,0
012410029150,Jules,101,29,1,SMS,Homme,,1,,,,101,29.99,0,0,0,0,0
040910022624,Jules,101,42,1,SMS,Homme,,1,,,,101,99.98,0,0,0,0,0
006310015152,Jules,102,49,1,SMS,Homme,,1,,,,102,125,0,0,0,0,0
034620024610,Jules,102,37,0,SMS,Femme,1,1,,,,102,69,0,0,0,0,0
035110015311,Jules,102,58,0,SMS,Femme,,1,,,,91,44.78,0,0,0,0,0
001310030246,Jules,102,22,1,SMS,Homme,1,1,,,,102,173,0,0,0,0,0
003210017205,Jules,103,,1,SMS,Femme,0,1,,,,103,119.95,0,0,0,0,0
040910022585,Jules,103,46,1,SMS,Homme,,1,,,,103,123.45,0,0,0,0,0
039710024120,Jules,103,80,1,SMS,Homme,0,1,,,,103,49.99,0,0,0,0,0
039410016190,Jules,103,23,1,SMS,Homme,,1,,,,103,12.99,0,0,0,0,0
014810024301,Jules,103,33,0,SMS,Homme,0,1,,,,103,42.38,0,0,0,0,0
027020003458,Jules,103,28,1,SMS,Homme,0,1,,,,103,35.98,0,0,0,0,0
034010020964,Jules,103,19,1,SMS,Homme,0,1,,,,103,59.98,0,0,0,0,0
016610035472,Jules,105,21,1,SMS,Homme,1,1,,,,105,39.99,0,0,0,0,0
020720002762,Jules,105,34,1,SMS,Homme,,1,,,,105,55,0,0,0,0,0
041110034809,Jules,105,18,1,SMS,Homme,,1,,,,105,107.94,0,0,0,0,0
029510039653,Jules,105,70,1,SMS,Femme,0,1,,,,102,59.98,0,0,0,0,0
014810024290,Jules,105,22,0,SMS,Homme,0,1,,,,105,9.99,0,0,0,0,0
048510006932,Jules,105,56,1,SMS,Femme,0,1,,,,105,57.98,0,0,0,0,0
028910024214,Jules,106,31,1,SMS,Homme,,1,,,,106,80,0,0,0,0,0
018110011417,Jules,106,46,1,SMS,Femme,1,1,,,,19,27.98,0,0,0,0,0
034610013617,Jules,106,18,1,SMS,Homme,1,1,,,,106,26,0,0,0,0,0
040920017370,Jules,107,21,0,SMS,Femme,0,1,,,,107,29.99,0,0,0,0,0
023820021043,Jules,108,20,0,SMS,Homme,0,1,,,,108,13,0,0,0,0,0
042010022044,Jules,108,40,1,SMS,Femme,0,1,,,,108,49.99,0,0,0,0,0
019810036389,Jules,109,63,1,SMS,Femme,0,1,,,,16,120.95,0,0,0,0,0
003320005024,Jules,109,56,1,SMS,Femme,,1,,,,109,54.98,0,0,0,0,0
021710020469,Jules,109,60,0,SMS,Homme,,1,,,,109,90,0,0,0,0,0
047510007446,Jules,109,29,1,SMS,Femme,0,1,,,,109,54.98,0,0,0,0,0
072410002590,Jules,110,29,1,SMS,Femme,,1,,,,23,72.96,0,0,0,0,0
043810006546,Jules,110,56,1,SMS,Homme,,1,,,,110,29.99,0,0,0,0,0
036710002107,Jules,110,62,1,SMS,Femme,,1,,,,110,32,0,0,0,0,0
010420019905,Jules,110,48,0,SMS,Homme,,1,,,,110,29.99,0,0,0,0,0
001210036903,Jules,110,20,1,SMS,Homme,,1,,,,110,35.98,0,0,0,0,0
012410028898,Jules,112,27,1,SMS,Femme,1,1,,,,112,59.98,0,0,0,0,0
045220000208,Jules,112,74,1,SMS,Homme,,1,,,,112,44.98,0,0,0,0,0
049810002678,Jules,112,27,1,SMS,Homme,,1,,,,112,64.97,0,0,0,0,0
019410020109,Jules,112,59,1,SMS,Femme,,1,,,,112,49.99,0,0,0,0,0
003320004998,Jules,112,66,1,SMS,Femme,,1,,,,112,29.99,0,0,0,0,0
033610018189,Jules,112,33,1,SMS,Homme,,1,,,,112,27.99,0,0,0,0,0
001810011103,Jules,113,68,0,SMS,Femme,,1,,,,113,44.98,0,0,0,0,0
010920021095,Jules,114,45,1,SMS,Femme,,1,,,,114,44.98,0,0,0,0,0
015710034403,Jules,114,,1,SMS,Homme,,1,,,,114,87.96,0,0,0,0,0
015811806520,Jules,114,18,1,SMS,Homme,0,1,,,,114,65.98,0,0,0,0,0
010710030920,Jules,114,27,1,SMS,Homme,0,1,,,,114,40,0,0,0,0,0
013620000585,Jules,114,33,0,SMS,Femme,0,1,,,,114,59.98,0,0,0,0,0
049810002655,Jules,114,36,1,SMS,Homme,,1,,,,114,23.98,0,0,0,0,0
046410026086,Jules,114,27,1,SMS,Homme,0,1,,,,114,120,0,0,0,0,0
039420002080,Jules,114,53,0,SMS,Femme,0,1,,,,114,35.98,0,0,0,0,0
002610039166,Jules,116,28,1,SMS,Homme,0,1,,,,116,84.98,0,0,0,0,0
016020007805,Jules,116,40,1,SMS,Femme,0,1,,,,116,29.99,0,0,0,0,0
017510022351,Jules,116,50,1,SMS,Femme,0,1,,,,116,48.99,0,0,0,0,0
072190000007,Jules,118,29,1,SMS,Homme,0,1,,,,118,30,0,0,0,0,0
038910011238,Jules,119,65,0,SMS,Homme,1,1,,,,119,49.98,0,0,0,0,0
043890000024,Jules,120,34,0,SMS,Homme,1,1,,,,120,29.98,0,0,0,0,0
039610011661,Jules,120,60,1,SMS,Homme,0,1,,,,120,44.98,0,0,0,0,0
025910040330,Jules,121,30,1,SMS,Homme,1,1,,,,121,60.98,0,0,0,0,0
000410029462,Jules,123,28,1,SMS,Homme,0,1,,,,123,165.96,0,0,0,0,0
044910011401,Jules,124,65,0,SMS,Femme,,1,,,,124,44.98,0,0,0,0,0
037010014126,Jules,124,67,1,SMS,Homme,0,1,,,,124,39.99,0,0,0,0,0
005220011973,Jules,125,34,1,SMS,Homme,0,1,,,,125,13.98,0,0,0,0,0
021110023214,Jules,126,25,1,SMS,Homme,0,1,,,,126,26,0,0,0,0,0
007720012726,Jules,126,76,0,SMS,Homme,,1,,,,126,49.99,0,0,0,0,0
072410002423,Jules,127,48,1,SMS,Femme,,1,,,,127,35.99,0,0,0,0,0
043810006352,Jules,128,42,1,SMS,Homme,,1,,,,128,12.99,0,0,0,0,0
040920017216,Jules,128,42,1,SMS,Homme,,1,,,,128,89.98,0,0,0,0,0
023610029682,Jules,98,45,1,SMS,Homme,1,1,,,,2,99.98,0,0,0,0,0
007410033101,Jules,98,28,1,SMS,Homme,,1,,,,98,69,0,0,0,0,0
036610020733,Jules,98,54,1,SMS,Homme,1,1,,,,98,48.17,0,0,0,0,0
049210007179,Jules,99,23,0,SMS,Homme,,1,,,,99,38.98,0,0,0,0,0
020010013069,Jules,100,19,0,SMS,Autre,0,1,,,,100,26,0,0,0,0,0
034010020980,Jules,100,55,1,SMS,Homme,1,1,70,43.86,1,100,135.96,0,0,1,0,0
041710007924,Jules,100,50,1,SMS,Homme,0,1,,,,100,207.13,0,0,0,0,0
017110014275,Jules,101,54,1,SMS,Homme,,1,,,,101,35,0,0,0,0,0
036210023245,Jules,101,22,1,SMS,Homme,,1,,,,101,49.99,0,0,0,0,0
024320006114,Jules,102,35,1,SMS,Homme,,1,,,,102,48,0,0,0,0,0
042010022091,Jules,103,19,1,SMS,Homme,,1,,,,103,19.99,0,0,0,0,0
036910022802,Jules,103,53,1,SMS,Homme,0,1,,,,103,179.96,0,0,0,0,0
043610015359,Jules,103,72,1,SMS,Femme,0,1,,,,103,59.77,0,0,0,0,0
027420000801,Jules,105,29,1,SMS,Homme,1,1,,,,105,60,0,0,0,0,0
003610005849,Jules,105,67,1,SMS,Homme,,1,20.19,9.65,1,105,39.99,0,0,1,0,0
072610001388,Jules,105,44,1,SMS,Homme,,1,,,,105,30,0,0,0,0,0
041010020749,Jules,106,57,1,SMS,Homme,,1,,,,106,260,0,0,0,0,0
037710002432,Jules,106,19,0,SMS,Homme,0,1,,,,106,19.99,0,0,0,0,0
034910011910,Jules,106,47,0,SMS,Femme,,1,,,,106,29.99,0,0,0,0,0
027410018966,Jules,107,41,0,SMS,Homme,0,1,,,,107,10,0,0,0,0,0
043310008196,Jules,107,42,0,SMS,Homme,0,1,,,,107,60,0,0,0,0,0
017720002170,Jules,107,36,1,SMS,Femme,0,1,,,,107,30,0,0,0,0,0
019610008402,Jules,107,18,1,SMS,Homme,0,1,,,,107,34.98,0,0,0,0,0
041110034708,Jules,108,19,1,SMS,Homme,0,1,,,,108,25.99,0,0,0,0,0
035110015268,Jules,108,23,1,SMS,Femme,0,1,,,,108,19.99,0,0,0,0,0
043610015303,Jules,109,22,1,SMS,Homme,0,1,,,,109,40,0,0,0,0,0
039210016374,Jules,109,19,1,SMS,Homme,0,1,,,,109,12.99,0,0,0,0,0
013710013661,Jules,109,16,0,SMS,Homme,0,1,,,,109,20.98,0,0,0,0,0
040920017322,Jules,109,35,1,SMS,Femme,,1,,,,109,69.96,0,0,0,0,0
031920017347,Jules,109,45,1,SMS,Homme,1,1,,,,10,105,0,0,0,0,0
023990000077,Jules,109,56,1,SMS,Homme,0,1,,,,109,99.97,0,0,0,0,0
043310008157,Jules,109,34,0,SMS,Homme,0,1,,,,109,112.96,0,0,0,0,0
043110010218,Jules,110,33,1,SMS,Homme,,1,,,,110,79.98,0,0,0,0,0
031720043769,Jules,110,39,1,SMS,Homme,0,1,,,,110,89.99,0,0,0,0,0
046910002836,Jules,111,40,1,SMS,Homme,,1,,,,111,65.98,0,0,0,0,0
060010926263,Jules,111,23,1,SMS,Femme,0,1,,,,111,33.94,0,0,0,0,0
013910010165,Jules,114,37,1,SMS,Homme,,1,,,,114,29.99,0,0,0,0,0
037110016371,Jules,114,58,0,SMS,Femme,0,1,,,,114,44.98,0,0,0,0,0
010790000669,Jules,114,48,1,SMS,Homme,1,1,,,,,,0,0,0,0,0
006210036883,Jules,114,67,1,SMS,Femme,0,1,,,,114,19.48,0,0,0,0,0
041310011642,Jules,114,74,1,SMS,Homme,0,0,50,31.83,1,114,30,0,0,1,0,0
025310015931,Jules,114,26,0,SMS,Femme,,1,,,,114,89.96,0,0,0,0,0
044710013586,Jules,114,68,1,SMS,Femme,,1,,,,114,199.94,0,0,0,0,0
049210006750,Jules,115,61,1,SMS,Femme,0,1,,,,115,180.95,0,0,0,0,0
044310002530,Jules,115,25,1,SMS,Homme,1,1,,,,23,70,0,0,0,0,0
015010024886,Jules,116,25,1,SMS,Femme,0,1,,,,116,15.98,0,0,0,0,0
000410029537,Jules,117,48,1,SMS,Homme,0,1,,,,117,84.98,0,0,0,0,0
034610013533,Jules,119,27,1,SMS,Homme,1,1,,,,119,150,0,0,0,0,0
022620021148,Jules,119,64,1,SMS,Homme,1,1,,,,119,65,0,0,0,0,0
040810011787,Jules,121,18,0,SMS,Homme,1,1,,,,121,19.99,0,0,0,0,0
024320005860,Jules,121,23,0,SMS,Homme,0,1,,,,121,48.98,0,0,0,0,0
019120004129,Jules,122,29,1,SMS,Homme,1,1,,,,6,134.89,0,0,0,0,0
015210039099,Jules,122,19,0,SMS,Homme,0,1,,,,122,50.98,0,0,0,0,0
047610016542,Jules,123,16,1,SMS,Femme,0,1,,,,123,7.99,0,0,0,0,0
038610016029,Jules,124,42,1,SMS,Homme,,1,,,,124,49.97,0,0,0,0,0
043110010090,Jules,126,17,0,SMS,Homme,0,1,,,,126,15.99,0,0,0,0,0
047910007066,Jules,128,41,1,SMS,Homme,0,1,,,,128,53.98,0,0,0,0,0
049920002594,Jules,128,26,1,SMS,Homme,,1,,,,128,63.97,0,0,0,0,0
038410016188,Jules,128,60,1,SMS,Femme,,1,,,,128,29.99,0,0,0,0,0
072110002932,Jules,128,55,1,SMS,Homme,,1,,,,128,20,0,0,0,0,0
034310008707,Jules,128,29,1,SMS,Homme,,1,,,,128,59.99,0,0,0,0,0
013020004290,Jules,128,61,1,SMS,Homme,,1,,,,128,59.98,0,0,0,0,0
045510002318,Jules,938,,1,SMS,Femme,,1,,,,113,81.46,0,0,0,0,0
006210037021,Jules,98,21,0,SMS,Homme,0,1,,,,98,35.99,0,0,0,0,0
042320010606,Jules,98,36,1,SMS,Homme,0,1,,,,98,61.98,0,0,0,0,0
044830007470,Jules,98,69,1,SMS,Homme,1,1,,,,98,83.98,0,0,0,0,0
022210035817,Jules,98,24,0,SMS,Homme,1,1,,,,98,40,0,0,0,0,0
040910022676,Jules,98,31,0,SMS,Femme,,1,,,,98,51.98,0,0,0,0,0
047610016935,Jules,98,33,0,SMS,Homme,,1,,,,98,39.99,0,0,0,0,0
040610012086,Jules,98,30,1,SMS,Homme,,1,,,,98,87.97,0,0,0,0,0
025910040831,Jules,99,22,0,SMS,Homme,,1,,,,99,47.98,0,0,0,0,0
034420015295,Jules,99,20,1,SMS,Homme,,1,,,,99,49.99,0,0,0,0,0
022210035783,Jules,100,33,0,SMS,Femme,0,1,,,,100,39.99,0,0,0,0,0
025510019041,Jules,100,50,0,SMS,Femme,,1,,,,100,52.78,0,0,0,0,0
041120009402,Jules,101,15,1,SMS,Homme,,1,,,,101,41,0,0,0,0,0
040910022619,Jules,101,38,0,SMS,Homme,,1,,,,101,44.78,0,0,0,0,0
045610004418,Jules,101,52,1,SMS,Femme,,1,,,,101,55.98,0,0,0,0,0
019010020036,Jules,101,19,1,SMS,Homme,1,1,,,,101,89.99,0,0,0,0,0
024310032946,Jules,102,18,0,SMS,Femme,,1,,,,102,51.98,0,0,0,0,0
047120001682,Jules,102,50,0,SMS,Homme,1,1,,,,102,29.99,0,0,0,0,0
044610006548,Jules,103,,1,SMS,Homme,,1,,,,103,39.99,0,0,0,0,0
048690000114,Jules,103,18,0,SMS,Femme,1,1,,,,,,0,0,0,0,0
022410019736,Jules,103,18,1,SMS,Homme,,1,,,,103,32,0,0,0,0,0
049210007031,Jules,105,37,1,SMS,Homme,1,1,,,,105,30,0,0,0,0,0
012410029082,Jules,105,35,1,SMS,Homme,0,1,,,,105,51.98,0,0,0,0,0
072320000189,Jules,105,44,1,SMS,Homme,1,1,,,,105,35.99,0,0,0,0,0
048510006926,Jules,106,38,1,SMS,Homme,,1,,,,106,84.97,0,0,0,0,0
042010022072,Jules,106,53,1,SMS,Femme,,1,,,,106,39.99,0,0,0,0,0
026520004297,Jules,106,29,1,SMS,Homme,,1,,,,106,169.96,0,0,0,0,0
035820013373,Jules,106,19,1,SMS,Homme,,1,,,,106,50,0,0,0,0,0
072410002642,Jules,106,68,0,SMS,Homme,0,,,,,106,54.98,0,0,0,0,0
007390000357,Jules,106,19,1,SMS,Homme,,1,,,,100,55,0,0,0,0,0
039020001529,Jules,107,41,1,SMS,Femme,0,1,,,,107,75.98,0,0,0,0,0
022620021440,Jules,107,78,1,SMS,Homme,1,1,,,,107,27.98,0,0,0,0,0
031730017583,Jules,109,49,1,SMS,Femme,0,1,,,,109,54.98,0,0,0,0,0
019810036405,Jules,109,21,0,SMS,Homme,0,1,,,,109,34.99,0,0,0,0,0
002610039296,Jules,110,55,1,SMS,Femme,1,1,,,,110,129.96,0,0,0,0,0
024510011725,Jules,110,72,0,SMS,Homme,,1,,,,110,25.99,0,0,0,0,0
013090000068,Jules,110,37,1,SMS,Femme,0,1,,,,110,29.96,0,0,0,0,0
044820034004,Jules,111,22,1,SMS,Homme,1,1,,,,111,44.98,0,0,0,0,0
038310010674,Jules,111,23,1,SMS,Homme,0,1,,,,111,79.97,0,0,0,0,0
013090000067,Jules,111,48,1,SMS,Femme,0,1,,,,111,54.98,0,0,0,0,0
027010035437,Jules,112,50,1,SMS,Homme,0,1,,,,112,49.99,0,0,0,0,0
045510002334,Jules,112,,1,SMS,Homme,,1,,,,112,19.99,0,0,0,0,0
000410029626,Jules,112,41,1,SMS,Femme,,1,,,,112,45.98,0,0,0,0,0
040510017787,Jules,112,77,1,SMS,Homme,,1,,,,112,79.98,0,0,0,0,0
013111770779,Jules,113,29,1,SMS,Homme,,1,,,,113,45.99,0,0,0,0,0
028110027270,Jules,113,37,1,SMS,Homme,,1,,,,113,29.98,0,0,0,0,0
032720003967,Jules,113,42,1,SMS,Femme,,1,,,,113,69.99,0,0,0,0,0
016710021129,Jules,113,30,1,SMS,Homme,0,1,,,,113,9.99,0,0,0,0,0
035810000419,Jules,114,39,1,SMS,Femme,,1,,,,114,38.98,0,0,0,0,0
030210014795,Jules,114,34,1,SMS,Femme,0,1,,,,114,59.98,0,0,0,0,0
072410002524,Jules,114,72,1,SMS,Homme,,1,,,,114,54.98,0,0,0,0,0
